urlTema,imageSize,urlImagem
https://stecine.azureedge.net/repositorio/analise_de_dados_quantitativos/index.html,2976,https://stecine.azureedge.net/repositorio/analise_de_dados_quantitativos/img/mao_na_massa_icon.svg
https://stecine.azureedge.net/repositorio/analise_de_dados_quantitativos/index.html,1817,https://stecine.azureedge.net/repositorio/analise_de_dados_quantitativos/img/teorianapratica.svg
https://stecine.azureedge.net/repositorio/analise_de_dados_quantitativos/index.html,2976,https://stecine.azureedge.net/repositorio/analise_de_dados_quantitativos/img/mao_na_massa_icon.svg
https://stecine.azureedge.net/repositorio/analise_de_dados_quantitativos/index.html,1817,https://stecine.azureedge.net/repositorio/analise_de_dados_quantitativos/img/teorianapratica.svg
https://stecine.azureedge.net/repositorio/analise_de_dados_quantitativos/index.html,2976,https://stecine.azureedge.net/repositorio/analise_de_dados_quantitativos/img/mao_na_massa_icon.svg
https://stecine.azureedge.net/repositorio/analise_de_dados_quantitativos/index.html,1817,https://stecine.azureedge.net/repositorio/analise_de_dados_quantitativos/img/teorianapratica.svg
https://stecine.azureedge.net/repositorio/arquitetura_cisc_x_risc/index.html,98149,https://stecine.azureedge.net/repositorio/arquitetura_cisc_x_risc/img/img19.gif
https://stecine.azureedge.net/repositorio/01271/index.html,19988,https://stecine.azureedge.net/repositorio/01271/img/img13.svg
https://stecine.azureedge.net/repositorio/01271/index.html,5812,https://stecine.azureedge.net/repositorio/01271/img/img14.svg
https://stecine.azureedge.net/repositorio/01271/index.html,9243,https://stecine.azureedge.net/repositorio/01271/img/img15.svg
https://stecine.azureedge.net/repositorio/01271/index.html,63282,https://stecine.azureedge.net/repositorio/01271/img/img16.svg
https://stecine.azureedge.net/repositorio/01271/index.html,6795,https://stecine.azureedge.net/repositorio/01271/img/img17.svg
https://stecine.azureedge.net/repositorio/01271/index.html,6859,https://stecine.azureedge.net/repositorio/01271/img/img18.svg
https://stecine.azureedge.net/repositorio/01271/index.html,6859,https://stecine.azureedge.net/repositorio/01271/img/img18.svg
https://stecine.azureedge.net/repositorio/01271/index.html,6859,https://stecine.azureedge.net/repositorio/01271/img/img18.svg
https://stecine.azureedge.net/repositorio/01271/index.html,6859,https://stecine.azureedge.net/repositorio/01271/img/img18.svg
https://stecine.azureedge.net/repositorio/01271/index.html,6859,https://stecine.azureedge.net/repositorio/01271/img/img18.svg
https://stecine.azureedge.net/repositorio/01271/index.html,6859,https://stecine.azureedge.net/repositorio/01271/img/img18.svg
https://stecine.azureedge.net/repositorio/equilibrio_de_um_ponto_material/index.html,589519,https://stecine.azureedge.net/repositorio/equilibrio_de_um_ponto_material/img/terra.gif
